pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
Resolution of Sister Chromatid Cohesion	0.001488095238095238	0.0291934955800502	0.6809318488018846	2.8726745982872814	0	90	68014
Resolution of Sister Chromatid Cohesion	0.001488095238095238	0.0291934955800502	0.6809318488018846	2.8726745982872814	0	90	12236
Resolution of Sister Chromatid Cohesion	0.001488095238095238	0.0291934955800502	0.6809318488018846	2.8726745982872814	0	90	18817
Resolution of Sister Chromatid Cohesion	0.001488095238095238	0.0291934955800502	0.6809318488018846	2.8726745982872814	0	90	66934
Resolution of Sister Chromatid Cohesion	0.001488095238095238	0.0291934955800502	0.6809318488018846	2.8726745982872814	0	90	227613
Resolution of Sister Chromatid Cohesion	0.001488095238095238	0.0291934955800502	0.6809318488018846	2.8726745982872814	0	90	67951
Resolution of Sister Chromatid Cohesion	0.001488095238095238	0.0291934955800502	0.6809318488018846	2.8726745982872814	0	90	108000
Resolution of Sister Chromatid Cohesion	0.001488095238095238	0.0291934955800502	0.6809318488018846	2.8726745982872814	0	90	26886
Resolution of Sister Chromatid Cohesion	0.001488095238095238	0.0291934955800502	0.6809318488018846	2.8726745982872814	0	90	268697
Resolution of Sister Chromatid Cohesion	0.001488095238095238	0.0291934955800502	0.6809318488018846	2.8726745982872814	0	90	72155
Resolution of Sister Chromatid Cohesion	0.001488095238095238	0.0291934955800502	0.6809318488018846	2.8726745982872814	0	90	229841
Resolution of Sister Chromatid Cohesion	0.001488095238095238	0.0291934955800502	0.6809318488018846	2.8726745982872814	0	90	67052
Resolution of Sister Chromatid Cohesion	0.001488095238095238	0.0291934955800502	0.6809318488018846	2.8726745982872814	0	90	16319
Resolution of Sister Chromatid Cohesion	0.001488095238095238	0.0291934955800502	0.6809318488018846	2.8726745982872814	0	90	26931
Resolution of Sister Chromatid Cohesion	0.001488095238095238	0.0291934955800502	0.6809318488018846	2.8726745982872814	0	90	67203
Resolution of Sister Chromatid Cohesion	0.001488095238095238	0.0291934955800502	0.6809318488018846	2.8726745982872814	0	90	12235
Resolution of Sister Chromatid Cohesion	0.001488095238095238	0.0291934955800502	0.6809318488018846	2.8726745982872814	0	90	66570
Resolution of Sister Chromatid Cohesion	0.001488095238095238	0.0291934955800502	0.6809318488018846	2.8726745982872814	0	90	75786
Resolution of Sister Chromatid Cohesion	0.001488095238095238	0.0291934955800502	0.6809318488018846	2.8726745982872814	0	90	69736
Resolution of Sister Chromatid Cohesion	0.001488095238095238	0.0291934955800502	0.6809318488018846	2.8726745982872814	0	90	19357
Resolution of Sister Chromatid Cohesion	0.001488095238095238	0.0291934955800502	0.6809318488018846	2.8726745982872814	0	90	70385
Resolution of Sister Chromatid Cohesion	0.001488095238095238	0.0291934955800502	0.6809318488018846	2.8726745982872814	0	90	26932
Resolution of Sister Chromatid Cohesion	0.001488095238095238	0.0291934955800502	0.6809318488018846	2.8726745982872814	0	90	68549
RHO GTPases regulate CFTR trafficking	0.005791505791505791	0.06366394954483251	0.9970830902575215	1.3134940572634743	2	1	104215
Thrombin signalling through proteinase activated receptors (PARs)	0.0017391304347826088	0.0291934955800502	0.6840289866004464	2.134263983561289	0	22	14062
Thrombin signalling through proteinase activated receptors (PARs)	0.0017391304347826088	0.0291934955800502	0.6840289866004464	2.134263983561289	0	22	14696
Thrombin signalling through proteinase activated receptors (PARs)	0.0017391304347826088	0.0291934955800502	0.6840289866004464	2.134263983561289	0	22	14702
Thrombin signalling through proteinase activated receptors (PARs)	0.0017391304347826088	0.0291934955800502	0.6840289866004464	2.134263983561289	0	22	14700
Thrombin signalling through proteinase activated receptors (PARs)	0.0017391304347826088	0.0291934955800502	0.6840289866004464	2.134263983561289	0	22	109689
Thrombin signalling through proteinase activated receptors (PARs)	0.0017391304347826088	0.0291934955800502	0.6840289866004464	2.134263983561289	0	22	14682
Thrombin signalling through proteinase activated receptors (PARs)	0.0017391304347826088	0.0291934955800502	0.6840289866004464	2.134263983561289	0	22	14676
Thrombin signalling through proteinase activated receptors (PARs)	0.0017391304347826088	0.0291934955800502	0.6840289866004464	2.134263983561289	0	22	26417
Thrombin signalling through proteinase activated receptors (PARs)	0.0017391304347826088	0.0291934955800502	0.6840289866004464	2.134263983561289	0	22	14064
Thrombin signalling through proteinase activated receptors (PARs)	0.0017391304347826088	0.0291934955800502	0.6840289866004464	2.134263983561289	0	22	66066
Thrombin signalling through proteinase activated receptors (PARs)	0.0017391304347826088	0.0291934955800502	0.6840289866004464	2.134263983561289	0	22	14697
TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest	0.0019569471624266144	0.030793139173477608	0.8842497718408059	1.9879998162419168	0	7	12428
TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest	0.0019569471624266144	0.030793139173477608	0.8842497718408059	1.9879998162419168	0	7	52679
TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest	0.0019569471624266144	0.030793139173477608	0.8842497718408059	1.9879998162419168	0	7	12575
TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest	0.0019569471624266144	0.030793139173477608	0.8842497718408059	1.9879998162419168	0	7	12448
TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest	0.0019569471624266144	0.030793139173477608	0.8842497718408059	1.9879998162419168	0	7	108961
TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest	0.0019569471624266144	0.030793139173477608	0.8842497718408059	1.9879998162419168	0	7	12447
